label,episode,opponent,seat,mine,theirs,rec_mine,rec_theirs,was_loss,won
PASTURE_TILT=1.0,episode-94083427-replay,Rahul Jiwane,1,78820.0,77710.0,79031.0,77658.0,1
PASTURE_TILT=1.0,episode-94085829-replay,Krzysztof Madziar,0,131791.0,141369.0,130945.0,141350.0,0
PASTURE_TILT=1.0,episode-94086726-replay,Izzoudine Mohamed KANTA,0,90746.0,98396.0,91344.0,98377.0,0
PASTURE_TILT=1.0,episode-94089395-replay,Ankit Hemant Lade,0,70101.0,70546.0,67162.0,70515.0,0
PASTURE_TILT=1.0,episode-94098102-replay,Le Trong Hieu,0,96050.0,94812.0,96605.0,94767.0,1
PASTURE_TILT=1.0,episode-94112306-replay,FinalSunFlower,1,113098.0,123330.0,112930.0,123310.0,0
PASTURE_TILT=1.0,episode-94112411-replay,Salem Ali,0,108616.0,106381.0,107461.0,106218.0,1
PASTURE_TILT=1.0,episode-94114912-replay,史永刚,0,102406.0,97975.0,101851.0,97939.0,1
PASTURE_TILT=1.0,episode-94129207-replay,ABHIRUP DAS,0,100716.0,96995.0,99396.0,96994.0,1
PASTURE_TILT=1.0,episode-94133492-replay,James Felipe,0,101083.0,113671.0,101427.0,113655.0,0
PASTURE_TILT=1.0,episode-94147462-replay,XYZ,0,107584.0,122257.0,108012.0,122226.0,0
PASTURE_TILT=1.0,episode-94150835-replay,william,0,109674.0,115083.0,112576.0,112021.0,0
PASTURE_TILT=1.0,episode-94163261-replay,Jacky Chan,1,89954.0,87319.0,89021.0,87281.0,1
PASTURE_TILT=1.0,episode-94171901-replay,Fususu,0,100620.0,106117.0,100448.0,106101.0,0
PASTURE_TILT=1.0,episode-94194480-replay,Astraeus,1,68097.0,89567.0,57625.0,89693.0,0
PASTURE_TILT=1.0,episode-94198770-replay,Vaibhav Patel,0,116662.0,117367.0,114985.0,117309.0,0
PASTURE_TILT=1.0,episode-94199259-replay,Alperen Söylen,0,99220.0,110519.0,99563.0,110495.0,0
PASTURE_TILT=1.0,episode-94206993-replay,Francesco Montone,1,61094.0,58532.0,58880.0,58510.0,1
PASTURE_TILT=1.0,episode-94223143-replay,Chiranjieev,1,135347.0,140740.0,135527.0,140759.0,0
PASTURE_TILT=1.0,episode-94226759-replay,Shantanu Kesarkar,1,57083.0,58155.0,56975.0,58139.0,0
PASTURE_TILT=1.0,episode-94242548-replay,maco-macoo,1,66935.0,64952.0,66216.0,64907.0,1
PASTURE_TILT=1.0,episode-94249446-replay,moss,1,110305.0,111384.0,110121.0,111363.0,0
PASTURE_TILT=1.0,episode-94253199-replay,patience,0,93573.0,92536.0,93840.0,92495.0,1
PASTURE_TILT=1.0,episode-94255141-replay,Feng Jiahui,1,128783.0,126720.0,128613.0,126678.0,1
PASTURE_TILT=1.0,episode-94262644-replay,Rilen T. L.,1,81458.0,81937.0,80632.0,81918.0,0
